,State,Hospital_Name,City,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue,Longitude,Latitude,Full_Address,fips_code,county_name
799,FL,HCA Florida St. Lucie Hospital,Port Saint Lucie,207,12429,54905,2507149,-80.2939746,27.2884484,"1800 SE Tiffany Ave, Port St. Lucie, FL 34952, USA",12111,St. Lucie County
800,FL,HCA Florida St. Petersburg Hospital,Saint Petersburg,168,6009,23091,1561218,-82.72601829999999,27.8053242,"6500 38th Ave N, St. Petersburg, FL 33710, USA",12103,Pinellas County
801,FL,HCA Florida Trinity Hospital,Trinity,330,16535,71575,3513256,-82.65975859999999,28.2039043,"9330 FL-54, Trinity, FL 34655, USA",12101,Pasco County
802,FL,HCA Florida Twin Cities Hospital,Niceville,65,2185,10046,841131,-86.4955537,30.5335101,"2190 FL-85 N, Niceville, FL 32578, USA",12091,Okaloosa County
803,FL,HCA Florida University Hospital,Davie,0,0,0,0,-80.25064549999999,26.0778955,"3476 S University Dr, Davie, FL 33328, USA",12011,Broward County
804,FL,HCA Florida West Hospital,Pensacola,391,18283,84683,3513246,-87.21746759999999,30.5164578,"8383 N Davis Hwy, Pensacola, FL 32514, USA",12033,Escambia County
805,FL,HCA Florida West Marion Hospital,Ocala,0,0,0,0,-82.1997051,29.1403547,"4600 SW 46th Ct, Ocala, FL 34474, USA",12083,Marion County
806,FL,HCA Florida West Tampa Hospital,Tampa,201,3184,14911,545181,-82.5741319,28.0025065,"6001 Webb Rd, Tampa, FL 33615, USA",12057,Hillsborough County
807,FL,HCA Florida Westside Hospital,Plantation,250,13673,65736,2678358,-80.259512,26.123543,"8201 W Broward Blvd, Plantation, FL 33324, USA",12011,Broward County
808,FL,HCA Florida Woodmont Hospital,Tamarac,317,6885,35542,1493805,-80.2542607,26.2119682,"7201 N University Dr, Tamarac, FL 33321, USA",12011,Broward County
809,FL,Healthmark Regional Medical Center,Defuniak Springs,44,278,1400,28943,-86.1175008,30.6599342,"4413 US-331, Defuniak Springs, FL 32435, USA",12131,Walton County
810,FL,HealthPark Medical Center,Fort Myers,0,0,0,0,-81.9130426,26.507211,"9981 S Healthpark Dr, Fort Myers, FL 33908, USA",12071,Lee County
811,FL,Hialeah Hospital,Hialeah,340,7679,40560,1416568,-80.2685412,25.8455787,"651 E 25th St, Hialeah, FL 33013, USA",12086,Miami-Dade County
812,FL,Holmes Regional Medical Center,Melbourne,550,29193,145385,3118216,-80.6143731,28.0874342,"1350 Hickory St, Melbourne, FL 32901, USA",12009,Brevard County
813,FL,Holy Cross Health,Fort Lauderdale,367,13114,62243,2465723,-80.1196531,26.1866679,"4725 N Federal Hwy, Fort Lauderdale, FL 33308, USA",12011,Broward County
814,FL,Homestead Hospital,Homestead,182,6734,30263,1319073,-80.4297756,25.4798426,"975 Baptist Way, Homestead, FL 33033, USA",12086,Miami-Dade County
815,FL,Jackson Hospital,Marianna,66,2280,12239,202812,-85.24174599999999,30.7869067,"4250 Hospital Dr, Marianna, FL 32446, USA",12063,Jackson County
816,FL,Jackson Memorial Hospital,Miami,2099,62137,417238,6575093,-80.2125805,25.7918115,"1611 NW 12th Ave, Miami, FL 33136, USA",12086,Miami-Dade County
817,FL,Jackson North Medical Center,North Miami Beach,0,0,0,0,-80.20337839999999,25.9304695,"160 NW 170th St, North Miami Beach, FL 33169, USA",12086,Miami-Dade County
818,FL,Jackson South Medical Center,Miami,192,8219,40306,164920,-80.3446305,25.6298964,"9333 SW 152nd St, Miami, FL 33157, USA",12086,Miami-Dade County
819,FL,Jackson West Medical Center,Doral,0,0,0,0,-80.3225151,25.8000617,"2801 NW 79th Ave, Doral, FL 33122, USA",12086,Miami-Dade County
820,FL,James A. Haley Veterans' Hospital,Tampa,0,0,0,0,-82.42916489999999,28.0644878,"13000 Bruce B Downs Blvd, Tampa, FL 33612, USA",12057,Hillsborough County
821,FL,Jay Hospital,Jay,21,309,1529,57946,-87.1507632,30.9502015,"14114 S Alabama St, Jay, FL 32565, USA",12113,Santa Rosa County
822,FL,Jupiter Medical Center,Jupiter,242,13240,58706,1641901,-80.0942087,26.9342246,"Jupiter, FL, USA",12099,Palm Beach County
823,FL,Keralty Hospital,Miami,125,1844,13030,158762,-80.3176689,25.747275,"2500 SW 75th Ave, Miami, FL 33155, USA",12086,Miami-Dade County
824,FL,Lake City VA Medical Center,Lake City,0,0,0,0,-82.6354447,30.1819523,"619 S Marion Ave, Lake City, FL 32025, USA",12023,Columbia County
825,FL,Lakeland Regional Health Medical Center,Lakeland,864,40440,209204,5009501,-81.9556056,28.0604038,"1324 Lakeland Hills Blvd, Lakeland, FL 33805, USA",12105,Polk County
826,FL,Lakeside Medical Center,Belle Glade,54,779,4194,128545,-80.67105629999999,26.7242508,"39200 Hooker Hwy, Belle Glade, FL 33430, USA",12099,Palm Beach County
827,FL,Lakewood Ranch Medical Center,Lakewood Ranch,120,7608,33044,1411954,-82.4354276,27.3908212,"8330 Lakewood Ranch Blvd, Lakewood Ranch, FL 34202, USA",12081,Manatee County
828,FL,Larkin Community Hospital Palm Springs Campus,Hialeah,119,2978,23387,339622,-80.312223,25.868555,"1475 W 49th Pl, Hialeah, FL 33012, USA",12086,Miami-Dade County
829,FL,Larkin Community Hospital South Miami,South Miami,128,4565,22754,355512,-80.2931845,25.7056074,"7031 SW 62nd Ave, South Miami, FL 33143, USA",12086,Miami-Dade County
830,FL,Lee Memorial Hospital,Fort Myers,846,42715,185691,5629639,-81.8743435,26.6283758,"2776 Cleveland Ave, Fort Myers, FL 33901, USA",12071,Lee County
831,FL,Lehigh Regional Medical Center,Lehigh Acres,88,2210,10707,301322,-81.6594781,26.61586,"1500 Lee Blvd, Lehigh Acres, FL 33936, USA",12071,Lee County
832,FL,Lower Keys Medical Center,Key West,122,2435,9497,475044,-81.7427113,24.5808871,"5900 College Rd, Key West, FL 33040, USA",12087,Monroe County
833,FL,Malcom Randall Department of Veterans Affairs Medical Center,Gainesville,0,0,0,0,-82.3458668,29.6365575,"1601 SW Archer Rd # 11F, Gainesville, FL 32608, USA",12001,Alachua County
834,FL,Manatee Memorial Hospital,Bradenton,295,18236,87972,3125106,-82.56215370000001,27.4972738,"206 2nd St E, Bradenton, FL 34208, USA",12081,Manatee County
835,FL,Mayo Building and Hospital,Jacksonville,304,16113,95495,2779430,-81.65565099999999,30.3321838,"Jacksonville, FL, USA",12031,Duval County
836,FL,Mease Countryside Hospital,Safety Harbor,318,16718,77289,1649588,-82.707044,28.039266,"3231 McMullen Booth Rd, Safety Harbor, FL 34695, USA",12103,Pinellas County
837,FL,Mease Dunedin Hospital,Dunedin,112,6228,30424,528782,-82.7828863,28.0138439,"601 Main St, Dunedin, FL 34698, USA",12103,Pinellas County
838,FL,Melbourne Regional Medical Center,Melbourne,96,4288,15717,1019511,-80.6751025,28.1095255,"250 N Wickham Rd, Melbourne, FL 32935, USA",12009,Brevard County
839,FL,Memorial Hospital Miramar,Miramar,178,9789,45606,1485877,-80.3732483,25.9909485,"1901 SW 172nd Ave, Miramar, FL 33029, USA",12011,Broward County
840,FL,Memorial Hospital Pembroke,Pembroke Pines,181,7010,38548,1300178,-80.2469191,26.0298128,"7800 Sheridan St, Pembroke Pines, FL 33024, USA",12011,Broward County
841,FL,Memorial Hospital West,Pembroke Pines,486,21654,128421,4488752,-80.3101755,26.0125991,"703 N Flamingo Rd, Pembroke Pines, FL 33028, USA",12011,Broward County
842,FL,Memorial Regional Hospital,Hollywood,929,30948,223561,8329282,-80.1800268,26.0196624,"3501 Johnson St, Hollywood, FL 33021, USA",12011,Broward County
843,FL,Memorial Regional Hospital South,Hollywood,0,0,0,0,-80.180148,26.0021778,"3600 Washington St, Hollywood, FL 33021, USA",12011,Broward County
844,FL,Miami Jewish Health Systems,Miami,454,42,171,47310,-80.1933674,25.8246217,"NE 53rd St, Miami, FL 33137, USA",12086,Miami-Dade County
845,FL,Moffitt Cancer Center Magnolia Campus,Tampa,218,10327,65773,5944508,-82.4215021,28.0639537,"12902 USF Magnolia Drive, Tampa, FL 33612, USA",12057,Hillsborough County
846,FL,Morton Plant Hospital,Clearwater,689,25509,126684,3124015,-82.8001026,27.9658533,"Clearwater, FL, USA",12103,Pinellas County
847,FL,Morton Plant North Bay Hospital,New Port Richey,222,11723,59838,828592,-82.71460259999999,28.2540249,"6600 Madison St, Port Richey, FL 34652, USA",12101,Pasco County
848,FL,Mount Sinai Medical Center,Miami Beach,597,24586,122208,3305770,-80.1389361,25.8144083,"Sulivan Dr, Miami Beach, FL 33140, USA",12086,Miami-Dade County
849,FL,Naval Hospital Jacksonville,Jacksonville,0,0,0,0,-81.6836151,30.2088561,"2080 Child St, Jacksonville, FL 32214, USA",12031,Duval County
850,FL,Naval Hospital Pensacola,Pensacola,0,0,0,0,-87.2989916,30.3984505,"6000 US-98, Pensacola, FL 32512, USA",12033,Escambia County
851,FL,NCH Baker Downtown,Naples,592,30180,133489,3159609,-81.7988238,26.1506629,"350 7th St N, Naples, FL 34102, USA",12021,Collier County
852,FL,NCH North Naples Hospital,Naples,0,0,0,0,-81.7890116,26.2738702,"11190 Health Park Blvd, Naples, FL 34110, USA",12021,Collier County
853,FL,North Okaloosa Medical Center,Crestview,110,4657,24657,1259827,-86.5624496,30.7357887,"151 E Redstone Ave, Crestview, FL 32539, USA",12091,Okaloosa County
854,FL,North Shore Medical Center,Miami,748,21045,104869,3630159,-80.2145531,25.8594652,"1100 NW 95th St, Miami, FL 33150, USA",12086,Miami-Dade County
855,FL,Orlando Health - Health Central Hospital,Ocoee,284,16220,66024,2131305,-81.52788559999999,28.5497756,"10000 W Colonial Dr, Ocoee, FL 34761, USA",12095,Orange County
856,FL,Orlando Health Cancer Institute Downtown,Orlando,0,0,0,0,-81.3771029,28.5262039,"1400 S Orange Ave, Orlando, FL 32806, USA",12095,Orange County
857,FL,Orlando Health Dr. P. Phillips Hospital,Orlando,0,0,0,0,-81.4787834,28.429632,"9401 Turkey Lake Rd, Orlando, FL 32819, USA",12095,Orange County
858,FL,Orlando Health Horizon West Hospital,Winter Garden,0,0,0,0,-81.6337478,28.4582512,"17000 Porter Rd, Winter Garden, FL 34787, USA",12095,Orange County
859,FL,Orlando Health Orlando Regional Medical Center,Orlando,1757,99746,459667,18752428,-81.37848869999999,28.5263226,"52 W Underwood St, Orlando, FL 32806, USA",12095,Orange County
860,FL,Orlando Health South Lake Hospital,Clermont,197,14713,53356,2365264,-81.7215338,28.5522962,"1900 Don Wickham Dr, Clermont, FL 34711, USA",12069,Lake County
861,FL,Orlando Health South Seminole Hospital,Longwood,0,0,0,0,-81.3528027,28.6990033,"555 W State Rd 434, Longwood, FL 32750, USA",12117,Seminole County
862,FL,Orlando Health St. Cloud Hospital,Saint Cloud,84,5585,23345,729188,-81.3028526,28.2434408,"2906 17th St, St Cloud, FL 34769, USA",12097,Osceola County
863,FL,Orlando VA Medical Center,Orlando,0,0,0,0,-81.32086989999999,28.5804053,"503, 5201 Raymond St C134, Orlando, FL 32803, USA",12095,Orange County
864,FL,Oviedo Medical Center,Oviedo,64,4752,18519,870729,-81.22809989999999,28.6580005,"8300 Red Bug Lake Rd, Oviedo, FL 32765, USA",12117,Seminole County
865,FL,Palm Bay Hospital,Palm Bay,120,7920,33762,818080,-80.611808,28.0000513,"1425 Malabar Rd, Palm Bay, FL 32907, USA",12009,Brevard County
866,FL,Palm Beach Children's Hospital,West Palm Beach,0,0,0,0,-80.0630195,26.7561949,"901 45th St, West Palm Beach, FL 33407, USA",12099,Palm Beach County
867,FL,Palm Beach Gardens Medical Center,Palm Beach Gardens,199,9784,50833,2279488,-80.0866442,26.8294766,"3360 Burns Rd, Palm Beach Gardens, FL 33410, USA",12099,Palm Beach County
868,FL,Palmetto General Hospital,Hialeah,358,17614,74445,2780620,-80.3260923,25.8862146,"2001 W 68th St, Hialeah, FL 33016, USA",12086,Miami-Dade County
869,FL,Parrish Medical Center,Titusville,210,4634,29714,616751,-80.8243257,28.6304522,"921 N Washington Ave, Titusville, FL 32796, USA",12009,Brevard County
870,FL,Physicians Regional Medical Center - Collier Boulevard,Naples,0,0,0,0,-81.68512969999999,26.1053076,"8300 Collier Blvd, Naples, FL 34114, USA",12021,Collier County
871,FL,Physicians Regional Medical Center - Pine Ridge,Naples,259,15913,78881,3447170,-81.783211,26.2113371,"Pine Ridge Rd, Naples, FL, USA",12021,Collier County
872,FL,Reception and Medical Center,Lake Butler,0,0,0,0,-82.36789,29.9938912,"8183 SW 152nd Loop, Lake Butler, FL 32054, USA",12125,Union County
873,FL,Rockledge Regional Medical Center,Rockledge,298,7453,38876,1615016,-80.72270309999999,28.3359138,"110 Longwood Ave, Rockledge, FL 32955, USA",12009,Brevard County
874,FL,Saint Anthony's Hospital,Saint Petersburg,378,15805,76443,2080579,-82.6489527,27.7789438,"1200 7th Ave N, St. Petersburg, FL 33705, USA",12103,Pinellas County
875,FL,Saint Joseph's Hospital,Tampa,1382,51341,278733,5884541,-82.492437,27.9800117,"3030 W Dr Martin Luther King Jr Blvd, Tampa, FL 33607, USA",12057,Hillsborough County
876,FL,Saint Joseph's Hospital - North,Lutz,0,0,0,0,-82.50960839999999,28.1296984,"4211 Van Dyke Rd, Lutz, FL 33558, USA",12057,Hillsborough County
877,FL,Saint Joseph's Hospital - South,Riverview,0,0,0,0,-82.34501949999999,27.7876893,"6901 Simmons Loop, Riverview, FL 33578, USA",12057,Hillsborough County
878,FL,Saint Joseph's Women's Hospital,Tampa,0,0,0,0,-82.4922382,27.9799408,"3030 W Dr Martin Luther King Jr Blvd, Tampa, FL 33607, USA",12057,Hillsborough County
879,FL,Saint Mary's Medical Center,West Palm Beach,420,16533,90606,2990290,-80.06249079999999,26.7561726,"901 45th St, West Palm Beach, FL 33407, USA",12099,Palm Beach County
880,FL,Santa Rosa Medical Center,Milton,86,4382,16572,954529,-87.0670118,30.634417,"6002 Berryhill Rd, Milton, FL 32570, USA",12113,Santa Rosa County
881,FL,Sarasota Memorial Hospital - Sarasota Campus,Sarasota,878,36076,198734,5775184,-82.5313698,27.3177686,"1700 S Tamiami Trail, Sarasota, FL 34239, USA",12115,Sarasota County
882,FL,Sarasota Memorial Hospital - Venice Campus,North Venice,110,9095,35672,907848,-82.4127458,27.1357739,"2600 Laurel Rd E, North Venice, FL 34275, USA",12115,Sarasota County
883,FL,Sebastian River Medical Center,Sebastian,178,4225,17267,1073989,-80.48891809999999,27.8436646,"13695 US-1, Sebastian, FL 32958, USA",12061,Indian River County
884,FL,ShorePoint Health Port Charlotte,Port Charlotte,254,9059,49163,1898406,-82.0957183,26.9890286,"2500 Harbor Blvd, Port Charlotte, FL 33952, USA",12015,Charlotte County
885,FL,ShorePoint Health Punta Gorda,Punta Gorda,133,3808,18747,622466,-82.04005819999999,26.9406218,"809 E Marion Ave, Punta Gorda, FL 33950, USA",12015,Charlotte County
886,FL,South Florida Baptist Hospital,Plant City,128,6130,29584,725542,-82.13862019999999,28.0151288,"301 N Alexander St, Plant City, FL 33563, USA",12057,Hillsborough County
887,FL,South Miami Hospital,South Miami,375,14056,78559,2586496,-80.29515280000001,25.7019481,"South Miami Hospital, South Miami, FL 33143, USA",12086,Miami-Dade County
888,FL,Sylvester Comprehensive Cancer Center,Miami,0,0,0,0,-80.2144666,25.7882523,"1475 NW 12th Ave, Miami, FL 33136, USA",12086,Miami-Dade County
889,FL,Tallahassee Memorial Healthcare,Tallahassee,495,28057,125237,3687189,-84.28073289999999,30.4382559,"Tallahassee, FL, USA",12073,Leon County
890,FL,Tampa General Hospital,Tampa,957,54097,300600,9345828,-82.458739,27.9374278,"1 Tampa General Cir, Tampa, FL 33606, USA",12057,Hillsborough County
891,FL,UCF Lake Nona Hospital,Orlando,64,2712,9916,525778,-81.2856552,28.3678601,"6700 Lake Nona Blvd, Orlando, FL 32827, USA",12095,Orange County
892,FL,UF Health Jacksonville,Jacksonville,658,28293,168347,4220049,-81.6632295,30.3483058,"655 8th St W, Jacksonville, FL 32209, USA",12031,Duval County
893,FL,UF Health Leesburg Hospital,Leesburg,344,12955,75161,874810,-81.8683598,28.8077951,"600 E Dixie Ave, Leesburg, FL 34748, USA",12069,Lake County
894,FL,UF Health Shands Florida,Gainesville,1045,43841,272230,6982047,-82.34224429999999,29.6388936,"1515 SW Archer Rd, Gainesville, FL 32608, USA",12001,Alachua County
895,FL,UF Health The Villages Hospital,The Villages,307,11701,64446,789193,-81.9584891,28.9500231,"1451 El Camino Real, The Villages, FL 32159, USA",12119,Sumter County
896,FL,UHealth Tower,Miami,564,17333,135674,10904781,-80.2158942,25.7886753,"1400 NW 12th Ave, Miami, FL 33136, USA",12086,Miami-Dade County
897,FL,Viera Hospital,Melbourne,84,6008,21555,815988,-80.72936729999999,28.2282316,"8745 N Wickham Rd, Melbourne, FL 32940, USA",12009,Brevard County
898,FL,Wellington Regional Medical Center,Wellington,235,16060,71833,2135970,-80.20515999999999,26.6518467,"10101 Forest Hill Blvd, Wellington, FL 33414, USA",12099,Palm Beach County
899,FL,West Boca Medical Center,West Boca Raton,195,10113,38258,1572005,-80.2004761,26.3559569,"21644 State Rd. 7, Boca Raton, FL 33428, USA",12099,Palm Beach County
900,FL,West Kendall Baptist Hospital,Miami,127,8080,39109,1610194,-80.1917902,25.7616798,"Miami, FL, USA",12086,Miami-Dade County
901,FL,West Palm Beach VA Medical Center,West Palm Beach,0,0,0,0,-80.1123779,26.7849889,"7305 N Military Trl, West Palm Beach, FL 33410, USA",12099,Palm Beach County
902,FL,Winter Haven Hospital,Winter Haven,506,19923,104351,2166353,-81.72577830000002,28.0277978,"200 Ave F NE, Winter Haven, FL 33881, USA",12105,Polk County
903,FL,Winter Haven Women's Hospital,Winter Haven,0,0,0,0,-81.7261355,28.0089596,"101 Ave O SE, Winter Haven, FL 33880, USA",12105,Polk County
904,GA,AdventHealth Gordon,Calhoun,69,4315,24458,968344,-84.9263043,34.5102054,"1035 Red Bud Rd NE, Calhoun, GA 30701, USA",13129,Gordon County
905,GA,AdventHealth Murray,Chatsworth,29,867,2991,215647,-84.783196,34.7801051,"707 Old Dalton Ellijay Rd, Chatsworth, GA 30705, USA",13213,Murray County
906,GA,AdventHealth Redmond,Rome,237,11328,64335,2228255,-85.1949904,34.2770924,"501 Redmond Rd, Rome, GA 30165, USA",13115,Floyd County
907,GA,Appling Hospital,Baxley,165,302,1414,55623,-82.3484618,31.7782514,"Baxley, GA 31513, USA",13001,Appling County
908,GA,Archbold Grady General Hospital,Cairo,44,705,2152,80587,-84.1991038,30.8638442,"1155 5th St SE, Cairo, GA 39828, USA",13131,Grady County
909,GA,Archbold Medical Center,Thomasville,328,7264,42401,884617,-83.97193349999999,30.82508769999999,"Gordon Ave. at, Mimosa Dr, Thomasville, GA 31792, USA",13275,Thomas County
910,GA,Atrium Health Floyd,Rome,300,13221,79184,2017165,-85.1794354,34.2599351,"304 Turner McCall Blvd, Rome, GA 30165, USA",13115,Floyd County
911,GA,Atrium Health Navicent,Macon,656,28480,185083,3185055,-83.7040786,32.8150596,"3780 Eisenhower Pkwy, Macon, GA 31206, USA",13021,Bibb County
912,GA,Atrium Health Navicent Baldwin,Milledgeville,101,3258,15519,198371,-83.24487909999999,33.0896232,"821 N Cobb St, Milledgeville, GA 31061, USA",13009,Baldwin County
913,GA,Augusta University Medical Center,Augusta,490,20662,142915,3687423,-81.9898848,33.4709094,"1120 15th St, Augusta, GA 30912, USA",13245,Richmond County
914,GA,Burke Medical Center,Waynesboro,40,168,754,82225,-82.01254449999999,33.0833686,"351 S Liberty St, Waynesboro, GA 30830, USA",13033,Burke County
915,GA,Candler Hospital,Savannah,257,9983,63709,1823259,-81.1003141,32.0281014,"5353 Reynolds St, Savannah, GA 31405, USA",13051,Chatham County
916,GA,Charlie Norwood Department of Veterans Affairs Medical Center,Augusta,0,0,0,0,-81.98867609999999,33.4733403,"950 15th St, Augusta, GA 30904, USA",13245,Richmond County
917,GA,CHI Memorial Hospital Georgia,Fort Oglethorpe,35,495,1332,142370,-85.2640009,34.9469261,"100 Gross Crescent, Fort Oglethorpe, GA 30742, USA",13047,Catoosa County
918,GA,City of Hope Atlanta Comprehensive Care and Research Center,Newnan,50,1140,5566,0,-84.7578331,33.3848428,"600 Celebrate Life Pkwy, Newnan, GA 30265, USA",13077,Coweta County
